event_id,publish_ms,ingest_ms,latency_ms
de531e56-efa0-412c-b166-fb0cbb76913c,1778702006877,1778702007318,441
6ce05ed0-3710-4ad4-ab12-d1bf5fc50c11,1778702006941,1778702007318,377
4087e601-fa79-4c55-983f-9110fb172925,1778702006984,1778702007318,334
cf058cee-e40b-42b5-b3cc-7c65bf9dd20e,1778702007045,1778702007318,273
006c0005-401c-4139-95f3-a850ee7f8bfd,1778702007088,1778702007318,230
7b8a95b4-dfc7-46fb-9d3f-ae87d65ca717,1778702007151,1778702007318,167
9ddc3bda-6a40-4b28-86d8-10b177bedf55,1778702007192,1778702007318,126
b9b2d8c0-684f-42d8-ab94-9b9ae4356e8a,1778702007254,1778702007318,64
3e9fd2de-fb1a-40ca-8df6-5acf11100b7e,1778702007297,1778702007318,21
d35ee4af-5f45-4b65-80e2-ac4950f2f7d4,1778702007358,1778702007819,461
93f02f1f-8448-4b8e-ae43-659534c4e07e,1778702007401,1778702007819,418
57bb6b48-dbee-4a0c-a074-974144330e03,1778702007463,1778702007819,356
7015e1be-5e69-4b4f-9222-ca3593320efa,1778702007505,1778702007819,314
5127af12-6680-4c6d-abe3-74c82ba06525,1778702007568,1778702007819,251
af6ff75b-802c-4dcb-9fca-cdebe112b1ca,1778702007609,1778702007819,210
66da2460-ece8-451e-9f1a-b8296e9abc79,1778702007671,1778702007819,148
9b6f3eb3-dfcf-46fc-8499-c18fa04de2ab,1778702007714,1778702007819,105
89e4545c-308e-40b2-9817-00c55594d6f5,1778702007776,1778702007819,43
cfdd873a-dd54-42e1-8e94-5ef65a0cd98f,1778702007819,1778702008319,500
2ac31532-2956-4ba8-a430-f656fc9b654c,1778702007881,1778702008319,438
e4982e9a-9ffd-43fe-8a21-68ac1f36cc85,1778702007924,1778702008319,395
b2034140-8b30-453e-ace6-c8b8c32759e5,1778702007986,1778702008319,333
f084a505-b2a2-40d7-8525-42fc63b4dff4,1778702008028,1778702008319,291
fee5f419-2087-4e97-995b-a9a932c018c9,1778702008091,1778702008319,228
58f8f058-f8fa-4e64-8f77-a6227d51d17f,1778702008133,1778702008319,186
d98b1ac5-851c-4736-8511-cb75037b9d5b,1778702008195,1778702008319,124
8f39e23c-db7c-42a4-bcb8-1359b64c2dc8,1778702008238,1778702008319,81
546ecc33-e900-4ed4-9db0-d6690d544f55,1778702008302,1778702008319,17
390cd33e-33cc-4e6d-a9fe-a611e2ad65e1,1778702008344,1778702008819,475
90837cb1-65f3-4b19-8ad5-52477d58f9a6,1778702008407,1778702008819,412
5ac24ba4-9a12-4f1c-a0df-26922c7e3af2,1778702008450,1778702008819,369
a267b012-0cf0-495b-b6af-a7f3f73c72f5,1778702008512,1778702008819,307
cb7abf65-31c7-4097-b516-549263162c0b,1778702008555,1778702008819,264
a4324eae-0565-4161-94f4-23f5808d108d,1778702008618,1778702008819,201
bae8dbfa-fd8c-4c39-b527-5fdccd2ef6a7,1778702008662,1778702008819,157
58cf8778-8e5a-49f5-a80b-0fad3cda91b1,1778702008724,1778702008819,95
d81d207e-0527-4ad0-ba8c-11683c216ad8,1778702008767,1778702008819,52
1dbdd23f-be17-42db-9621-e30d2f794b17,1778702008830,1778702009320,490
c91badd1-dffb-4108-9c4b-659d33d06e24,1778702008871,1778702009320,449
623a3ab6-549d-4da6-a13e-b2da1a4a5211,1778702008932,1778702009320,388
93488872-c4ca-458d-b27f-21feba18eb29,1778702008974,1778702009320,346
6c9c89d9-9d28-45bd-8e9f-b540b625f570,1778702009035,1778702009320,285
42026214-e8fe-47d4-bdf6-9e350c57d538,1778702009080,1778702009320,240
0a97d4e2-ca6c-4fcd-8838-6b842696bba3,1778702009140,1778702009320,180
550f84bc-1ac3-48cb-b903-477eda5826a4,1778702009184,1778702009320,136
f477cca2-c0c8-49e5-959b-d41501c23cb2,1778702009245,1778702009320,75
dfe148e9-6e4c-4a44-9687-8bcb4976a6ab,1778702009288,1778702009320,32
bd3c263c-b7b2-4680-bf0a-b875d5965ce7,1778702009352,1778702009820,468
6b5121d2-5c26-4155-abd5-17cb98532199,1778702009395,1778702009820,425
41905b2a-9a58-4192-952e-9299badaa279,1778702009456,1778702009820,364
13bc370e-0a82-46ef-8d9a-d018d559a80a,1778702009498,1778702009820,322
c300b7e6-0509-4b4f-b57d-300a922d01c8,1778702009562,1778702009820,258
e40bdf0d-4ddc-400c-a4d0-19e9628426ef,1778702009604,1778702009820,216
e2902ffc-8b85-47ae-b6dd-2d86c4295966,1778702009667,1778702009820,153
45f5c1f0-6113-482e-b83c-3b3e5c70837d,1778702009709,1778702009820,111
afd7d79a-af71-4cf7-8450-93a1dfab0328,1778702009771,1778702009820,49
a053b3e3-489c-4d69-aac9-0b693fe9ff2d,1778702009814,1778702009820,6
f3c0449c-f75b-4025-8406-d504b9786642,1778702009876,1778702010321,445
bcf87ae4-7fd0-4bc1-9767-390298cdb922,1778702009917,1778702010321,404
ab736e3d-29f6-42f9-b2be-c8809318d77c,1778702009980,1778702010321,341
4ca7ba4d-1398-4f84-bf8e-283612beeca9,1778702010021,1778702010321,300
7afdd3b9-b643-42ee-9f93-955e59669d14,1778702010094,1778702010321,227
336ba5d3-178c-4525-86b0-3098ddebedb3,1778702010127,1778702010321,194
955bbbad-be5d-46e6-85e6-cd33660462e3,1778702010188,1778702010321,133
1686c2f2-8b81-4e53-8c66-9ed2cfd0f109,1778702010231,1778702010321,90
463f4d89-fcc9-4371-b809-896a151e4a41,1778702010293,1778702010321,28
c8debfda-5b16-4dd8-bd41-6b6755ba81a0,1778702010335,1778702010821,486
0f44fbe1-e1c6-4a4b-8430-4943fbe4d9b6,1778702010397,1778702010821,424
86f5ee13-edd8-40e1-9b82-bd1bc8fcc39b,1778702010439,1778702010821,382
a1cc39f5-535a-45c2-9db6-a625204202b3,1778702010502,1778702010821,319
992bf511-a7df-4ecf-838c-676cfaf9c81e,1778702010545,1778702010821,276
3789b1d8-a389-4af0-a164-5cade55840bf,1778702010606,1778702010821,215
530bd0b0-a01c-426c-84f8-cb78f65a7afa,1778702010649,1778702010821,172
87dc57d2-36d7-4649-8fdc-dbd4268189aa,1778702010712,1778702010821,109
37493490-8656-4dc9-8c67-98d07d571e83,1778702010754,1778702010821,67
57a3885e-2e23-4d29-87c5-19c1f4251e30,1778702010816,1778702010821,5
ec37d4ea-a5e3-41f6-bf19-dc4dd5eff7d2,1778702010857,1778702011320,463
1b710f2b-a428-4f2b-8d8a-75bf0db946da,1778702010919,1778702011320,401
5ba22085-2e7a-4d05-b7b3-663495e18df6,1778702010964,1778702011320,356
bfb13053-92ae-44a0-910d-192c98bd1294,1778702011025,1778702011320,295
9ca88d7b-a920-4e96-93e3-5bc299102d89,1778702011068,1778702011320,252
4690d6dc-5586-4524-a740-76d38fcdf282,1778702011130,1778702011320,190
37467511-5c77-4718-9501-b39a917b691e,1778702011173,1778702011320,147
baefa637-d7e4-4f69-a367-4ed3cd15247a,1778702011235,1778702011320,85
18624d47-9d50-46ea-8984-cd2408bad208,1778702011278,1778702011320,42
99f97aaa-bd54-4c62-b48b-8c0863460cbe,1778702011340,1778702011821,481
713337a6-c7a3-45b7-893e-b05f4f74ed39,1778702011382,1778702011821,439
a9628880-c5f0-4048-a1b5-440047abfe1c,1778702011447,1778702011821,374
f14a1cf0-f217-4207-a65e-c72eaf666d73,1778702011489,1778702011821,332
45eb0485-9e52-4733-9bd4-2b89a0374127,1778702011551,1778702011821,270
fb0f91ce-fcb9-4ccc-a90a-a451e5691279,1778702011593,1778702011821,228
f290b8c7-1b80-4166-b0f8-851c88a1de14,1778702011656,1778702011821,165
1cd99293-9460-4328-983e-cdeb7ce5012a,1778702011698,1778702011821,123
2d08a52b-9fae-4b22-8756-ce4968870d20,1778702011761,1778702011821,60
5eb56d6f-390d-41af-9c3f-50e04141cf94,1778702011803,1778702011821,18
63e3bc8d-cc06-4adb-95b0-a79d26357bcd,1778702011864,1778702012321,457
d2f75c43-3c3e-4ce6-9413-74bca68eb828,1778702011905,1778702012321,416
516f42ff-de2e-4426-bbed-1787f42cba6f,1778702011967,1778702012321,354
3f2a616d-3fdc-4c5f-a3f0-e216ea3b3439,1778702012010,1778702012321,311
c1df9407-9d7e-45ab-a0c9-f2e27a090d56,1778702012072,1778702012321,249
a32adaee-cd00-4d21-8ae1-12e207eb3373,1778702012116,1778702012321,205
04b94bc4-bf99-4bbf-af2c-f063dbde2147,1778702012178,1778702012321,143
92658b31-a52a-43a5-8c15-f7a890f43b0c,1778702012221,1778702012321,100
5c29d1f7-cc19-4abc-8ce3-d7e8b56ac20b,1778702012283,1778702012321,38
dfd07ac3-4f12-45c3-9df2-255dc247f78b,1778702012325,1778702012823,498
48f4268e-2e4c-46cf-a441-1085aa6bb52c,1778702012386,1778702012823,437
832fcccd-7a00-4804-bf6d-f0a362bae821,1778702012431,1778702012823,392
150ffea3-3881-44e7-9516-380a9321a94f,1778702012492,1778702012823,331
12d76874-cca9-4e5d-b1d1-7133f508c0a2,1778702012534,1778702012823,289
b369639e-ed52-429d-9205-28bf3b5db5f2,1778702012598,1778702012823,225
0dbe9557-314b-465f-9cb9-b4a70e179cd1,1778702012639,1778702012823,184
c7ae2ffc-4f60-4bd1-946c-8c6aa29c950e,1778702012702,1778702012823,121
bbc9baec-0525-46bb-8799-3750b5ed0684,1778702012744,1778702012823,79
e6cb8425-7e8b-427b-96e1-48fa6660f80a,1778702012806,1778702012823,17
31d73af5-4943-453e-87e4-34da54e6e956,1778702012849,1778702013324,475
64aea5a3-be42-41e0-94d6-429c4259b6b6,1778702012912,1778702013324,412
a0f7fbe5-abcc-4f0a-a4c7-b03ab5c19eea,1778702012954,1778702013324,370
b4b8d1c6-0636-41e7-8b61-251341832f37,1778702013017,1778702013324,307
e5e74648-04e0-439e-885e-a1bf4caa8769,1778702013059,1778702013324,265
6ccd1bc7-e375-4d0a-a8ae-820cf8cc1d6f,1778702013122,1778702013324,202
46f1b857-035c-408c-b9bc-31328219aab2,1778702013164,1778702013324,160
0af601ab-c14f-4749-a2a0-ed71e56bc050,1778702013226,1778702013324,98
eb5c21f6-0f3b-44de-a683-38e62bd23f5e,1778702013267,1778702013324,57
f74aec9d-65e2-42cf-8877-9c1263c80ee9,1778702013330,1778702013825,495
67d4a39a-a469-4539-95f8-44d441d3b3dd,1778702013370,1778702013825,455
33649c44-f338-4d55-ba28-cb238d2aa5a5,1778702013433,1778702013825,392
e99ed721-0df3-4e76-be05-132eaff4a121,1778702013477,1778702013825,348
7621ace7-2a3e-4493-8137-3f05141308ae,1778702013539,1778702013825,286
6e9f5458-8f56-4c7e-a32a-0a584534a55a,1778702013583,1778702013825,242
4e8041e0-314c-4901-9150-9ff286745238,1778702013645,1778702013825,180
dec3b825-35bf-4fdc-81e2-a5685b0d5140,1778702013686,1778702013825,139
7736ff44-00b5-45fc-8e41-9739ff649c42,1778702013749,1778702013825,76
e8f50fcb-b6d7-4fb2-9e18-5fc979d12273,1778702013789,1778702013825,36
0021b892-7951-4013-a857-ab8dec22b2b0,1778702013852,1778702014325,473
859984f7-2d97-4f09-bdbc-20a70119dccb,1778702013893,1778702014325,432
33322a58-2aa2-4042-834c-39f38ba00b70,1778702013955,1778702014325,370
f9c6e915-fbf8-43cb-834f-0472b5406399,1778702013998,1778702014325,327
9055af9a-08b3-4762-9995-6de628785170,1778702014060,1778702014325,265
c50da88b-2275-472d-b321-7f4e07e917ba,1778702014103,1778702014325,222
c9ea0668-f8a0-478d-9bd9-edab6655fed9,1778702014166,1778702014325,159
bc82098f-8bf3-4ba3-b418-9a02ca544c77,1778702014208,1778702014325,117
c58189f1-c52a-4c40-8741-1b0d572b0a3a,1778702014270,1778702014325,55
41be5983-c2d9-4587-ada7-2f84f150825a,1778702014311,1778702014325,14
2f282a87-638e-46b3-a12b-f759ab19b007,1778702014374,1778702014826,452
bfb482c4-0be6-4da9-a3e9-b2ac9781b163,1778702014416,1778702014826,410
e56ed394-09ef-4ff1-be6f-7ba6aac8d31e,1778702014477,1778702014826,349
ebb80e24-4b89-4174-899d-021fb76a1789,1778702014520,1778702014826,306
550cfe3f-e632-417d-9967-122288a074d0,1778702014582,1778702014826,244
71cfa800-b408-4c27-8429-e0ba240bf5cc,1778702014624,1778702014826,202
b20f10a6-fa72-4483-94e1-3c0f73a5eb22,1778702014685,1778702014826,141
1ba84aad-52c3-44cc-8a3c-34bf0b36fd20,1778702014728,1778702014826,98
4d42752c-77b4-439b-a73b-8112bbefef95,1778702014788,1778702014826,38
5036551a-63d0-4e16-883a-a8f903845035,1778702014830,1778702015327,497
475de9cb-b542-48e3-9727-8404d7ee1f28,1778702014893,1778702015327,434
3279cfa2-4961-43dd-ac37-62393dc3936c,1778702014934,1778702015327,393
3e4a3dea-c438-40b3-8c0a-c4aa8bbee007,1778702014997,1778702015327,330
16e9fea7-f526-4d7b-bb6f-3af84a10aa3b,1778702015039,1778702015327,288
ad07f017-cd8d-4225-b66b-add5c795cbaf,1778702015101,1778702015327,226
c0d348bf-54e9-4d44-957e-1623a9f9aecd,1778702015143,1778702015327,184
31e32e06-dfda-40a2-ade5-14f31e82438f,1778702015206,1778702015327,121
74dcf0fb-c444-437b-9bdf-1542bb49e474,1778702015249,1778702015327,78
acb8877e-a3c5-4d18-a7e3-10741cc8d14e,1778702015310,1778702015327,17
068f9669-a50a-49da-bca9-2f5257301ab4,1778702015353,1778702015828,475
63afec88-4a23-4781-ac81-c5e8e53f199e,1778702015417,1778702015828,411
8b8b0f89-bf8d-45d0-881c-abfb93e3f985,1778702015459,1778702015828,369
9fbd92a0-c8f8-4b5d-a123-fe02d117b6e1,1778702015521,1778702015828,307
bc428d8a-ac5f-48b4-b1dc-2c43ad0cbe7d,1778702015564,1778702015828,264
4caa674e-0991-4532-89b3-c1903e73ae76,1778702015626,1778702015828,202
d45359cf-14a4-426d-80ff-bfcecd4a0881,1778702015668,1778702015828,160
ee4362f2-1f9c-4f2b-a468-b9a0a9534a51,1778702015732,1778702015828,96
391ea37d-4491-4390-9433-aa3095cd87d2,1778702015775,1778702015828,53
92f1d587-0fa2-49e7-88c8-4942c7a79ea9,1778702015838,1778702016328,490
56cbae09-9c67-483f-8f8a-599be9f7f617,1778702015881,1778702016328,447
3b71e371-aee6-48a1-a22d-46e46e15cb0c,1778702015942,1778702016328,386
1abee442-b430-403b-bc2d-379e95c45ac8,1778702015985,1778702016328,343
61d4c7de-0bf1-4a5a-a235-4702bd61a4de,1778702016049,1778702016328,279
6584a90b-eeef-4eae-963c-d64efed1e3fb,1778702016091,1778702016328,237
32594e93-e1df-4262-b67f-247923cd141d,1778702016154,1778702016328,174
6d486712-1109-4a7c-baea-b360d4fd315d,1778702016197,1778702016328,131
831ea6e2-379f-44d4-a7d7-1a2592df1f13,1778702016259,1778702016328,69
f489bd4f-f747-426f-ac79-9c0e61d9ecf6,1778702016302,1778702016328,26
e435ddfc-cfc1-4873-ae34-24bb9177e52e,1778702016364,1778702016828,464
6b34cb24-1c02-43d4-a609-aa6465c00b92,1778702016404,1778702016828,424
c7e047b4-a688-4c70-8500-41c40c9bb92a,1778702016468,1778702016828,360
2d02de82-cf49-4d2d-985f-34774783e46a,1778702016511,1778702016828,317
38315ed9-ecad-40cb-a3df-b9fb13053d89,1778702016573,1778702016828,255
f2d8cee0-72fd-4b4f-8f7c-915c526fab9d,1778702016617,1778702016828,211
8923bf14-474d-4d85-97ea-a634e3266a0b,1778702016680,1778702016828,148
6a585053-5000-43fe-971a-a3f0a41a0aa7,1778702016722,1778702016828,106
1f168a4b-b70e-440c-b564-aca697121e47,1778702016783,1778702016828,45
9ee7125d-e11f-45e1-9a99-8a7ac4684204,1778702016825,1778702016828,3
f401333d-4419-4b12-a3d0-015594d5726d,1778702016888,1778702017329,441
aacefdf0-de5d-4d14-958d-f0889bae9546,1778702016930,1778702017329,399
7a5b85c4-c585-44f9-bd6f-c7cb323eda0e,1778702016993,1778702017329,336
afa25414-fcad-4bdf-b6a6-0c6f29cf328d,1778702017035,1778702017329,294
7bab6aa7-d336-47a5-8fed-2e7c2367618f,1778702017099,1778702017329,230
44e6afe0-c09f-4fee-9e03-56bc30ff8ed3,1778702017142,1778702017329,187
db60c9ed-499d-49c7-82d7-d406f1993c83,1778702017205,1778702017329,124
fe70b384-8d5d-4bec-b520-0645e3f0979c,1778702017248,1778702017329,81
f03451db-6593-4a61-aa37-92414880068e,1778702017312,1778702017329,17
f283e2b9-6247-4d2f-a2d3-8b542258d8f9,1778702017354,1778702017830,476
f2f5c60e-cd5c-406e-825a-7c89126825bd,1778702017417,1778702017830,413
e8356b09-4ad1-41ee-a7f8-589001a7639c,1778702017459,1778702017830,371
77e3ff93-a8b0-44b8-adc5-be7d6fbe65e6,1778702017521,1778702017830,309
76d697c5-dded-4425-ad32-47b8e414e74c,1778702017564,1778702017830,266
66a1e05e-5208-4427-a30c-9871e5421e3d,1778702017626,1778702017830,204
c01b661b-7925-4bae-a3ab-0fcfdfaa0572,1778702017670,1778702017830,160
970c93ab-32f3-406b-a611-13b1400b5b29,1778702017733,1778702017830,97
acedce5c-ee0a-4020-a15b-8c945219d316,1778702017775,1778702017830,55
2c14a367-ccb7-4af9-8dff-5c55c7c9410f,1778702017836,1778702018330,494
82e7c057-827c-47a1-9a15-18272329ad4f,1778702017880,1778702018330,450
5eeb935b-3ef2-495d-8d1c-c0662799605e,1778702017949,1778702018330,381
9139c174-cbea-4e56-a888-d5054e567854,1778702017991,1778702018330,339
1a8a31e4-3cd2-4970-97b1-492eec82c7d3,1778702018054,1778702018330,276
d607f1f5-2f41-4526-b485-8488463f72d5,1778702018097,1778702018330,233
cd79bb9f-6865-45ab-8310-2b9c03c0d2bf,1778702018158,1778702018330,172
d87b7f78-26ad-4632-a08b-0fe87710c656,1778702018200,1778702018330,130
7c5c22d7-f6a6-461b-a4b8-01f48b85982f,1778702018264,1778702018330,66
c4afade0-9fba-4676-a75a-7ca0b966033e,1778702018306,1778702018330,24
320c2774-a4e9-4783-b6ca-334f942551ff,1778702018369,1778702018830,461
3b1dcd9c-119e-4c72-8e82-e6f3619a7c5b,1778702018413,1778702018830,417
2696503f-9bdf-4d9d-b744-2ca2d017856b,1778702018475,1778702018830,355
b552b57b-2e53-406e-b684-d8e7fe91f3dd,1778702018517,1778702018830,313
e45b9b1d-88a2-4b87-80ad-a3fde6e9f2d8,1778702018580,1778702018830,250
b8f9e489-ad64-4b07-bca3-eb14b08c473d,1778702018623,1778702018830,207
1b12b834-f665-44d8-8e91-c9efd6dd36f4,1778702018687,1778702018830,143
1574f32d-9cab-4ec1-aee0-7d0ac64e5058,1778702018729,1778702018830,101
12275bf9-4bbc-478e-9c3b-2c8e3f5ddf54,1778702018791,1778702018830,39
edc87f5b-72cd-4cc5-9a9d-98e348c0555c,1778702018834,1778702019330,496
facb9001-d9a4-4779-81b3-3d814ce5ca92,1778702018896,1778702019330,434
9e497721-c10e-4863-a87a-9557fb9e926f,1778702018938,1778702019330,392
47fd6edd-5f85-4418-a2d8-4cef2fe8fcb6,1778702019000,1778702019330,330
50bca135-6b20-4497-b630-1818acacec06,1778702019043,1778702019330,287
3fe64c21-11c8-4104-b67c-5bc9c5d8ec75,1778702019105,1778702019330,225
8a29c976-c6e4-4105-b43b-8f7a564018e7,1778702019148,1778702019330,182
91cb42be-b8ae-4338-b9d7-03d7cf34cd97,1778702019210,1778702019330,120
ca2053ef-d970-43a9-b25c-9d747de53ba5,1778702019252,1778702019330,78
8f9e6aa6-03d0-46ee-92b8-71c2824f0f5c,1778702019317,1778702019330,13
dfe06833-13d2-42d6-b2e4-61e4f8cdae38,1778702019361,1778702019832,471
952f0888-8fa8-42a7-865a-4c0de2e97c32,1778702019420,1778702019832,412
9a7e71be-8326-4334-9aff-f87a7b665fd3,1778702019461,1778702019832,371
